Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Cadres/Prof Lib,597.9521,0.625,0.1749999,0.16064418872347802,0.22987269000000005,0.09679324,0.08006670999999999,0.08540398,0.05143549,0.07898613,0.05322762,0.07234382,0.05428269,0.05647805,0.10416617,0.035,0.0019434099999999998,4.072318,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Socio-Professional Category,Prof Intermed,896.9079,0.5378946935354232,0.24450013206484186,0.1849999,0.18162188,0.08998969,0.08029046,0.060333,0.04913031,0.07652953,0.0701411,0.0602538,0.11410525,0.05108907000000001,0.13420687,0.02574929,0.00655883,4.720592,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Socio-Professional Category,Total-CSP-,1674.09,0.4949999,0.235,0.19331182911313013,0.15320648999999983,0.07104606,0.06956782,0.07368582,0.03656683,0.09499990000000001,0.05730105,0.07033176,0.10720326000000001,0.04222585,0.1510859,0.06662886,0.0061504,5.006618,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Socio-Professional Category,Salaried,956.6466,0.5160798146358331,0.2149999,0.21268209179858058,0.14839775,0.07630593,0.0782515,0.07035709,0.03194756,0.11081992,0.04288235000000001,0.06478044,0.10849315,0.048747900000000004,0.16393421,0.048374509999999996,0.00670712,5.061335,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Socio-Professional Category,Blue collar,717.4432,0.4763952045262956,0.265,0.1649999,0.15765159999999992,0.06403258,0.05798899,0.07812444,0.04272623,0.07627915,0.07652715,0.07773397,0.10548332,0.03352932,0.13395392,0.09096943,0.0049999,4.930326,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Far left,187.3446,0.2726894183232396,0.38378165156615135,0.295,0.06270109,0.02975053,0.05331229,0.02728485,0.06696168,0.03267898,0.12747418,0.10384665,0.15246081,0.085,0.20617574999999996,0.03396417,0.01838902,6.530526,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Radical left,828.7407,0.4092878508319912,0.3149999,0.235,0.09961851,0.05934538,0.07363989,0.05090522,0.04522486,0.08055381,0.0927532,0.10304305,0.12274260999999999,0.055,0.1796407,0.02923326,0.00829951,5.708481,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Left,1430.296,0.5195475621829327,0.2549999,0.185,0.15146894,0.08796256,0.0849999,0.06211940999999999,0.04584497,0.08767318,0.0649999,0.08195087,0.1112862,0.04688296,0.1374282,0.03029996,0.00708295,4.904382,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,PC/LFI,641.3963,0.44918656375161503,0.2949999,0.21812801227571782,0.11040163,0.06798968,0.07957734,0.05780445000000001,0.03887575,0.09453748,0.08261156,0.10280829,0.11406226,0.04645403,0.17167405,0.02785139,0.00535248,5.473127,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,PS,449.3176,0.5919585611603017,0.2048720103552587,0.16637881534130866,0.195,0.09239973999999998,0.08350716999999999,0.05958111,0.06338267,0.09817497,0.03805522,0.06353969,0.10318974999999991,0.06636953,0.10000924,0.0305199,0.00627101,4.442759,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,EELV,339.583,0.5566321046695505,0.255,0.14416525562233679,0.16583383,0.11981554,0.10073958,0.07362771,0.03580321,0.06081238,0.06958685,0.06691622,0.1166397,0.02190943,0.12225582999999998,0.03463365,0.01142571,4.432403,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,EM,672.9198,0.7649999,0.145,0.05024115801021162,0.34850201,0.12096103,0.12405894,0.06295787,0.06098296,0.05207876,0.03620234,0.0562255,0.04875651,0.01439435,0.03584681,0.03718219,0.00185005,2.654763,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,MoDem,161.1257,0.7828558696719393,0.1349999,0.045426421731604584,0.26307715000000004,0.1749999,0.09893518000000001,0.11961933999999999,0.0463725,0.07985176,0.07199137,0.03307784,0.03225592,0.01850712,0.02691931,0.02622601,0.0081666,2.769737,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Right,573.0042,0.7399628135360963,0.15628051242905378,0.0832801749097127,0.28362061,0.08412682,0.13288786,0.12542884,0.0485543,0.06534448,0.04617313,0.04124872,0.06885868,0.03043262,0.05284752,0.01772779,0.00274881,3.232333,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,UDI/PR,89.32552,0.8049999,0.095,0.085,0.22365131,0.07123774,0.1389529,0.2623584499999999,0.04107477,0.07121815,0.045,0.02678034,0.02246397,0.04600142,0.03700085,0.0142601,0,3.120245,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,LR,397.5368,0.7449998999999999,0.145,0.085,0.30395725,0.09618423,0.13457355,0.1043112,0.04900143,0.06303806,0.045,0.04635503,0.05045513,0.026010720000000005,0.05690039000000001,0.020250910000000004,0.0039621,3.063926,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Radical right,1008.8,0.675,0.1649999,0.13666603885804918,0.24960468,0.10557167,0.09678266,0.08716745,0.0423406,0.09024563,0.030030690000000002,0.05456004999999999,0.08357554,0.04005126,0.0966148,0.022750689999999997,0.00070469,3.828342,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Debout la France,86.14185,0.6162209193324731,0.28499990000000003,0.08527136345458101,0.2501666000000002,0.0418484,0.11881925000000002,0.08018429000000002,0.055,0.06989766,0.05424244,0.03268669,0.20189873,0.035,0.05057622,0.00967972,0,4.113806,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,Reconquete,205.4045,0.6849999,0.1556805717498886,0.1404554427970176,0.26143546,0.13289139,0.09490444,0.08852391,0.04337155,0.06701888,0.03459566,0.0551724,0.06591248,0.04290675,0.09754869,0.01571845,0,3.636745,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,RN,717.2537,0.6736712546759954,0.1572504958845106,0.14175332940074065,0.24642264000000005,0.10499990000000001,0.09467399,0.08761766,0.04061543,0.099341,0.025815570000000003,0.05701167,0.07442326,0.03987677,0.10187659,0.02633438,0.00099114,3.848959,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Political similarity,No preference,1860.95,0.42851908971224373,0.205,0.26108788521991455,0.13099739,0.054999900000000004,0.05629689,0.04793522,0.02911817,0.10823364,0.04904073,0.06882238,0.08687676,0.05173917,0.21064865000000013,0.1002912,0.0049999,5.59082,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Total-left,1649.278,0.5003053457331026,0.256145052562394,0.2049999,0.14848967999999999,0.07933368,0.0806847,0.0649999,0.048671,0.07821519,0.05906996,0.08051468999999999,0.11656034,0.054686139999999994,0.1549999,0.02660736,0.0071674600000000005,5.089924,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Very Left,217.9165,0.295,0.3649999,0.29568297948985045,0.105,0.07287438,0.02723228,0.02826415,0.011251389999999998,0.04649634,0.08023908,0.07256899,0.21375989999999997,0.04669724000000001,0.24844339999999995,0.03323979,0.013933059999999999,6.401208,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Left,1431.362,0.5249999,0.23933365563707854,0.19669615373329738,0.15394603,0.08031707,0.08882246,0.07173734,0.0543679,0.08304418999999999,0.05584706,0.08172433,0.10176224,0.05590239,0.14079373,0.0255976,0.00613743,4.893472,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Center,776.1196,0.695,0.2049999,0.08695780907994077,0.25199351,0.12626345,0.10649933,0.08700762,0.05218031,0.06531389,0.06259575,0.061858430000000006,0.08214731,0.02641358,0.06054423,0.0147883,0.00239371,3.504722,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Total-right,1622.94,0.6887827029957978,0.1837045115654306,0.105,0.26961315,0.10817707,0.10625094000000002,0.08822076,0.0449999,0.07152211,0.05179097,0.060098610000000004,0.07181504,0.02623777,0.07573003,0.02376018,0.00178347,3.515049,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Right,1193.119,0.699077208560085,0.1839122501611323,0.095,0.26762074,0.10383516000000001,0.11837797,0.09262546,0.0508349,0.06503224,0.05280026,0.060775819999999994,0.07033625,0.025,0.06860693,0.02172831,0.00242596,3.439268,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Very Right,429.8207,0.6602071514936344,0.185,0.1249999,0.27081043,0.12022985,0.07258808,0.07599401,0.03155083,0.08953719999999998,0.04898940000000001,0.05821881,0.07592001,0.03176113,0.09499990000000001,0.02940035,0,3.726546,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Both left and Right,200.4265,0.6139098372720174,0.18942026129279313,0.1499845579302138,0.21368976,0.07712852,0.09317565,0.07942852,0.08950119,0.06098615000000001,0.09640487,0.06125308000000001,0.0317623,0.03007407,0.11991054000000001,0.04668573,0,4.086554,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Politics,Neither left nor right,1673.316,0.4331174147620653,0.17389919178445673,0.2680450076375293,0.14105238,0.05051458,0.05635622,0.04149265,0.023006560000000002,0.12069502,0.03823801,0.06207530000000001,0.07358592,0.056968189999999995,0.21107669,0.11886583,0.00607333,5.553129,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Loss of job risk,High risk,556.2398,0.4249999,0.265,0.2662605228895883,0.1349999,0.04758146,0.04825036,0.054999900000000004,0.03844675,0.10154966,0.06680158,0.07876538,0.119289,0.02918231,0.2380559700000002,0.03764635,0.00443138,5.752728,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Loss of job risk,Low risk,1874.312,0.48918461814255043,0.2784440370653338,0.17443760697258515,0.14585475,0.06288638,0.07997249,0.06253255,0.04905571,0.08888285,0.07851164,0.09546036,0.10447209000000002,0.05036212,0.12407539000000001,0.05228525,0.00564863,5.01042,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
Loss of job risk,Zero risk,3478.817,0.6237172004161184,0.15604313190374774,0.16361392392873786,0.23163122999999997,0.10266125,0.095,0.07275223,0.0389848,0.08209903,0.03765766,0.04963509,0.06875033,0.04118043999999999,0.12243355,0.05221439,0.005,4.023294,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
1st round vote,Arthaud,24.07418,0.3472097492001805,0.37759516627357614,0.16293406462857718,0.0305023,0.01616731,0.0516094,0.09437808,0.02924395,0.12530873,0.1272656,0.11582272,0.13450685,0.04396578,0.11896829,0.11226094,0,6.062392,"q21v13b_i3. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- S'abstenir est un bon moyen de protester contre l'offre politique"
