Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Political similarity,EM,672.9198,0.4957110787942337,0.3060987356888592,0.14499990000000001,0.12810779,0.05669105,0.07594045,0.0746969,0.054070799999999995,0.1062039,0.08492183,0.11593795,0.105239,0.05187819999999999,0.09333881,0.05148849999999999,0.0014842799999999997,5.008587,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,MoDem,161.1257,0.32101030437726574,0.41172326947221954,0.2303956476217016,0.05178710000000001,0.07149133,0.04037765,0.04060998,0.02541778,0.09132646,0.12394024999999999,0.11193044,0.17585258,0.08668629999999998,0.14370935,0.03687056,0,6.212692,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,Right,573.0042,0.3674583886121603,0.3549999,0.25613163044878207,0.10261089000000001,0.03989095,0.0627864,0.04173654999999999,0.045,0.07595936,0.0689578,0.15393584,0.13321206,0.08971791,0.1658878500000001,0.01302926,0.0072751299999999994,5.99876,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,UDI/PR,89.32552,0.345,0.41121406290162094,0.24476722889494512,0.07666321,0.0149999,0.05721223,0.07726429,0.049466,0.06741591,0.09697032,0.20494150000000005,0.11076674,0.1293,0.1149999,0,0,6.107823,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,LR,397.5368,0.3946301323550423,0.33347956717466154,0.2474771392233373,0.11078758,0.05240836,0.06582286,0.041029260000000005,0.04253204,0.08204986,0.06806059,0.14194062,0.12347856,0.08046121000000002,0.16701593,0.01645975,0.00795379,5.813532,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,Radical right,1008.8,0.4352654639175258,0.2792074742268041,0.2437056899286281,0.12843676,0.05432683,0.06890119,0.04875426,0.0365045,0.09834193,0.05176395,0.10990434,0.11753924999999998,0.08030060000000001,0.16340513,0.03097584,0.01084583,5.58675,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,Debout la France,86.14185,0.26637087548038496,0.40337803286091484,0.307855125006022,0.09178282999999998,0.00690093,0.05455361,0.0081599,0.04826227,0.05671134,0.04405046,0.15792115,0.2014064,0.09139175,0.21646331,0.01070867,0.01168718,6.736117,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,Reconquete,205.4045,0.35589746086380775,0.3250760815853596,0.28499990000000003,0.10732301,0.0618208,0.04985767,0.05845378,0.01676313,0.06167913,0.07707226,0.11082922,0.13768391000000008,0.11406381,0.1749999,0.023480589999999996,0.00597279,6.006561,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,RN,717.2537,0.4782786063006716,0.25115910869473385,0.22286605144037597,0.13888533,0.05787655,0.07607793,0.05085191,0.04074585,0.1138411,0.045442609999999994,0.10387274,0.10184373,0.06929954,0.15356658,0.03555637,0.01214031,5.322517,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Political similarity,No preference,1860.95,0.325,0.31439162793197023,0.2649999,0.091388,0.02540358,0.02582499,0.03949741,0.02708927,0.1126106,0.06469663,0.1054261,0.14426895,0.08467595,0.1808666,0.09066138,0.00759134,6.341039,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Total-left,1649.278,0.3249999,0.365,0.26153474429416995,0.06956432,0.03929667,0.04392215,0.0532691,0.04037932,0.08056471,0.065,0.155,0.14239625,0.08285632,0.17721218,0.03901904,0.01151994,6.307284,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Very Left,217.9165,0.2996762980315855,0.3596573458182377,0.26128682316391827,0.09308899999999999,0.005,0.03430197,0.0677576,0.02305056,0.07704855,0.02731105,0.14109014,0.19125619000000002,0.06771947,0.19299541000000017,0.06092935,0.01845071,6.496104,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Left,1431.362,0.3311554309811215,0.3611237408845561,0.2615724044651178,0.06598283,0.04460512,0.04538674,0.05106327,0.04301751,0.08109995999999998,0.06977697,0.1563893,0.13495754,0.0849999,0.1765727900000002,0.03568331,0.01046476,6.279539,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Center,776.1196,0.375,0.38144700894037464,0.2149999,0.08321466,0.055,0.04784366,0.04859989,0.0498747,0.09211499,0.11653489,0.13248177,0.13243023,0.08277633,0.13118712999999999,0.02277324,0.00516851,5.879606,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Total-right,1622.94,0.425,0.31308976302266256,0.24140023660763799,0.11672322999999998,0.05645997,0.06517727,0.05165879,0.04458384,0.0868591,0.06389984,0.12216718,0.12702263,0.08811201,0.15328829,0.0197643,0.00428259,5.671449,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Right,1193.119,0.4149999,0.3353411520560816,0.22694517478977372,0.10822257,0.05882821,0.06844057,0.05377977,0.04479765000000001,0.08198913,0.06867416,0.135,0.13185399,0.08983144,0.13692746999999986,0.01731906,0.00433598,5.658921,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Very Right,429.8207,0.4364640883977901,0.25132340066450964,0.28152552913342704,0.14032007,0.04988608,0.05611894,0.04577134,0.04399037,0.10037744,0.0506471,0.08706468,0.11361165,0.08333901,0.19818657000000003,0.02655193,0.0041344,5.706547,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Both left and Right,200.4265,0.305,0.3549999,0.2649999,0.048117679999999996,0.03547742,0.03524557,0.05765695,0.03156487,0.0869638,0.14137926,0.08347714,0.13360125,0.07499990000000001,0.19326743000000007,0.07824873,0,6.453897,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Politics,Neither left nor right,1673.316,0.35400880646572436,0.2757714621745086,0.24929487317398505,0.11175719,0.0242833,0.03011565,0.03400601,0.0285288,0.12531775,0.05572099,0.09497094,0.12507948,0.07252497,0.17676972,0.11076163,0.01016421,6.083005,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Loss of job risk,High risk,556.2398,0.3649999,0.3168658553379316,0.2800098087191891,0.12712985,0.0449999,0.02039757,0.03346981,0.06104346,0.07861976,0.07339723,0.11591952,0.12754932,0.08713799,0.19362497000000023,0.02992693,0.00678369,6.030798,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Loss of job risk,Low risk,1874.312,0.355,0.3649999,0.2220306971304671,0.06939309,0.0377737,0.04782174,0.04553309,0.03951907,0.1063824,0.0849999,0.15352600000000005,0.12999575,0.08145181,0.14057889,0.05230864,0.010715920000000002,6.108045,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
Loss of job risk,Zero risk,3478.817,0.3753778942669304,0.3049999,0.2527268321386264,0.105,0.0429774,0.04981484,0.04883567999999999,0.03545984,0.09354571,0.06326541,0.1091045,0.13436047,0.079602,0.17286753000000002,0.058523290000000006,0.006643330000000001,5.952444,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
1st round vote,Arthaud,24.07418,0.11736258514308691,0.5449999,0.195,0.0305023,0.0,0.0,0.0,0.05204667000000001,0.035,0.19217843,0.10293003,0.25209494,0.035,0.15671952,0.12324428,0.02028383,7.187515,"q21v13b_i2. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Voter blanc est un bon moyen de protester contre l'offre politique"
